m,U,num_incident,num_detected
1.4174741629268049e-06,0.00023101297000831605,9895619.130367478,9901808.04505691
1.4174741629268049e-06,0.0002477076355991711,10615103.097931737,10588193.215228613
1.4174741629268049e-06,0.00026560877829466864,11369621.471519463,11360941.798589036
1.4174741629268049e-06,0.0002848035868435802,12198260.573227145,12187940.031437116
1.4174741629268049e-06,0.0003053855508833416,13055356.709877713,13061788.990518566
1.4174741629268049e-06,0.00032745491628777284,14011281.888816353,14010390.516776646
1.4174741629268049e-06,0.0003511191734215131,15028845.529091913,15013153.565694448
1.4174741629268049e-06,0.00037649358067924675,16107840.722146418,16108233.25257188
1.4174741629268049e-06,0.0004037017258596554,17282113.661100876,17280314.51130869
1.4174741629268049e-06,0.0004328761281083057,18527073.096484166,18539490.602836404
1.4174741629268049e-06,0.0004641588833612782,19862010.823203985,19865188.78027571
1.4174741629268049e-06,0.0004977023564332114,21319344.608227264,21315930.859758206
1.4174741629268049e-06,0.0005336699231206312,22827036.778321486,22839424.5728019
1.4174741629268049e-06,0.0005722367659350221,24469436.5012607,24500029.136560068
1.4174741629268049e-06,0.0006135907273413176,26257841.79771279,26272255.844159666
1.4174741629268049e-06,0.0006579332246575682,28142919.81800357,28154883.3502257
1.4174741629268049e-06,0.0007054802310718645,30205406.87991075,30219632.782005943
1.4174741629268049e-06,0.000756463327554629,32400593.71207249,32351396.144634172
1.4174741629268049e-06,0.0008111308307896872,34676867.08156129,34740189.10150812
1.4174741629268049e-06,0.0008697490026177834,37190650.491942376,37227596.311061926
1.4174741629268049e-06,0.0009326033468832199,39871812.215066545,39895845.82889825
1.4174741629268049e-06,0.001,42821508.079271115,42831668.38796888
1.592282793341094e-06,1e-06,42833.56317349399,42783.158638959285
1.592282793341094e-06,1.0722672220103232e-06,45872.169631769415,45957.77732002067
1.592282793341094e-06,1.1497569953977357e-06,49145.49314152811,49224.04084691054
1.592282793341094e-06,1.232846739442066e-06,52816.03245829922,52744.13752067704
1.592282793341094e-06,1.3219411484660288e-06,56494.61013991504,56578.80439843111
1.592282793341094e-06,1.4174741629268049e-06,60640.24712151662,60623.95794568924
1.592282793341094e-06,1.519911082952933e-06,65093.95878009385,65111.511794728016
1.592282793341094e-06,1.6297508346206435e-06,69691.39535413383,69705.84922767495
1.592282793341094e-06,1.747528400007683e-06,74780.1092356533,74784.61745730748
1.592282793341094e-06,1.873817422860383e-06,80224.87854631036,80283.77406745273
1.592282793341094e-06,2.0092330025650458e-06,85992.60229254572,86074.34674486642
1.592282793341094e-06,2.1544346900318822e-06,92173.88315219407,92214.92001210242
1.592282793341094e-06,2.310129700083158e-06,99043.98440013951,98993.64709006003
1.592282793341094e-06,2.477076355991709e-06,106098.47966678729,106011.62483048248
1.592282793341094e-06,2.656087782946684e-06,113656.08693795546,113643.910929567
1.592282793341094e-06,2.848035868435805e-06,121690.86401363998,122002.95791031825
1.592282793341094e-06,3.0538555088334123e-06,130707.15098684252,130781.31111480315
1.592282793341094e-06,3.2745491628777315e-06,140077.4494392686,140214.00055243765
1.592282793341094e-06,3.5111917342151275e-06,150126.71681270527,150289.816165284
1.592282793341094e-06,3.764935806792471e-06,161004.18819848815,160993.10728960345
1.592282793341094e-06,4.037017258596558e-06,172879.95274444768,172711.34702960437
1.592282793341094e-06,4.328761281083061e-06,185354.08271935582,185377.4314888134
1.592282793341094e-06,4.641588833612782e-06,198604.4230789716,198590.82175591882
1.592282793341094e-06,4.977023564332114e-06,213229.47959224472,212627.15767380738
1.592282793341094e-06,5.336699231206313e-06,228458.56908962017,228507.9102113585
1.592282793341094e-06,5.72236765935022e-06,244795.15686557113,244795.81446638648
1.592282793341094e-06,6.1359072734131755e-06,262456.9886860452,262404.7093643269
1.592282793341094e-06,6.579332246575683e-06,281597.4682828807,281633.09659719566
1.592282793341094e-06,7.0548023107186455e-06,302083.4056011683,301631.18693442555
1.592282793341094e-06,7.564633275546291e-06,323496.4661437301,323397.29417780775
1.592282793341094e-06,8.111308307896873e-06,347156.58289251424,347062.7500414858
1.592282793341094e-06,8.697490026177835e-06,372440.4272519938,372649.5587137399
1.592282793341094e-06,9.3260334688322e-06,399511.45304614416,399206.181948821
1.592282793341094e-06,1e-05,428248.84266872215,427580.1157331471
1.592282793341094e-06,1.072267222010323e-05,459140.23740882584,458917.95130212256
1.592282793341094e-06,1.1497569953977357e-05,491944.08934317203,492035.61978721013
1.592282793341094e-06,1.2328467394420658e-05,527695.1190800605,527754.484076419
1.592282793341094e-06,1.3219411484660286e-05,565549.5488775416,565685.5070538152
1.592282793341094e-06,1.4174741629268048e-05,605997.4182390724,606288.1213432143
1.592282793341094e-06,1.5199110829529332e-05,650178.426535733,651347.3702382081
1.592282793341094e-06,1.6297508346206434e-05,697439.747389224,698336.9572138168
1.592282793341094e-06,1.747528400007683e-05,748020.5303125145,747971.4524871412
1.592282793341094e-06,1.873817422860383e-05,802903.9670502612,802957.6385694537
1.592282793341094e-06,2.0092330025650458e-05,859429.5698078496,860669.5247291188
1.592282793341094e-06,2.1544346900318867e-05,920954.8414126398,923158.1533069629
1.592282793341094e-06,2.310129700083158e-05,988414.3560777848,988575.946768025
1.592282793341094e-06,2.477076355991714e-05,1060035.4013782616,1060063.042922182
1.592282793341094e-06,2.656087782946684e-05,1136315.1856662047,1137305.266632034
1.592282793341094e-06,2.8480358684358048e-05,1219704.2009657582,1218615.4164047549
1.592282793341094e-06,3.053855508833412e-05,1305376.9338347828,1307709.7963030464
1.592282793341094e-06,3.274549162877732e-05,1399964.0709449053,1402066.3520053832
1.592282793341094e-06,3.511191734215127e-05,1501099.6583585737,1501349.3194606062
1.592282793341094e-06,3.7649358067924715e-05,1611148.3035612481,1611965.5968296798
1.592282793341094e-06,4.037017258596558e-05,1729537.9537096233,1729192.0397618474
1.592282793341094e-06,4.328761281083062e-05,1852543.9874150914,1854605.2834730374
1.592282793341094e-06,4.641588833612782e-05,1985965.4246948047,1988244.5106052044
1.592282793341094e-06,4.977023564332114e-05,2132664.333094266,2129572.7545770677
1.592282793341094e-06,5.3366992312063123e-05,2283572.57766489,2285009.5646297
1.592282793341094e-06,5.72236765935022e-05,2448037.949639735,2449325.2794705983
1.592282793341094e-06,6.135907273413175e-05,2628449.98505988,2628808.9882654343
1.592282793341094e-06,6.579332246575683e-05,2815116.4751019897,2815808.409526359
1.592282793341094e-06,7.054802310718646e-05,3020836.854117384,3020768.6972925304
1.592282793341094e-06,7.56463327554629e-05,3236647.0615594555,3242341.5077919974
1.592282793341094e-06,8.111308307896872e-05,3471910.6481232173,3471671.471002699
1.592282793341094e-06,8.697490026177834e-05,3720267.757832088,3723440.811800483
1.592282793341094e-06,9.326033468832199e-05,3997635.29387695,3996032.1666741786
1.592282793341094e-06,0.0001,4282807.988297965,4281426.038565888
1.592282793341094e-06,0.00010722672220103231,4587920.392124885,4590542.059339951
1.592282793341094e-06,0.00011497569953977356,4914895.509069889,4921664.984408258
1.592282793341094e-06,0.0001232846739442066,5274354.66941142,5278256.341205284
1.592282793341094e-06,0.00013219411484660288,5651425.484871706,5655216.462765165
1.592282793341094e-06,0.00014174741629268049,6066497.506152495,6068812.9516469715
1.592282793341094e-06,0.0001519911082952933,6502725.8960961215,6499293.803218123
1.592282793341094e-06,0.0001629750834620645,6983150.522561352,6977044.131349382
1.592282793341094e-06,0.00017475284000076848,7485994.518648641,7480167.831756291
1.592282793341094e-06,0.0001873817422860385,8013350.266343147,8018839.618922164
1.592282793341094e-06,0.00020092330025650479,8609389.309099155,8589130.304995976
1.592282793341094e-06,0.00021544346900318845,9222911.862890681,9224903.772490865
1.592282793341094e-06,0.00023101297000831605,9882422.73087019,9882449.442254141
1.592282793341094e-06,0.0002477076355991711,10597926.687791694,10597217.00153513
1.592282793341094e-06,0.00026560877829466864,11369719.310408145,11374791.341072386
1.592282793341094e-06,0.0002848035868435802,12196784.001306185,12175589.883243801
1.592282793341094e-06,0.0003053855508833416,13065763.707279826,13054452.33528553
1.592282793341094e-06,0.00032745491628777284,14008693.549988976,14012544.349267084
1.592282793341094e-06,0.0003511191734215131,15041956.391356433,15045783.369184146
1.592282793341094e-06,0.00037649358067924675,16137372.098097438,16095874.872343369
1.592282793341094e-06,0.0004037017258596554,17275112.35854803,17263661.513111472
1.592282793341094e-06,0.0004328761281083057,18539770.56517576,18518392.211366087
1.592282793341094e-06,0.0004641588833612782,19851927.38288958,19842136.236755714
1.592282793341094e-06,0.0004977023564332114,21293907.34012295,21302096.57240484
1.592282793341094e-06,0.0005336699231206312,22834899.056515604,22818170.653462272
1.592282793341094e-06,0.0005722367659350221,24470389.219807968,24471290.442604784
1.592282793341094e-06,0.0006135907273413176,26288781.45238679,26247215.989729494
1.592282793341094e-06,0.0006579332246575682,28167773.14152906,28192704.36838721
1.592282793341094e-06,0.0007054802310718645,30176200.349789776,30184718.04763354
1.592282793341094e-06,0.000756463327554629,32407222.495829232,32393156.630356237
1.592282793341094e-06,0.0008111308307896872,34690432.741190314,34724727.890901305
1.592282793341094e-06,0.0008697490026177834,37198645.150480434,37224936.78806328
1.592282793341094e-06,0.0009326033468832199,39900385.29610244,39936869.78107285
1.592282793341094e-06,0.001,42800425.984795235,42802768.46445403
1.788649529057435e-06,1e-06,42802.97013126079,42816.49162921981
1.788649529057435e-06,1.0722672220103232e-06,45913.4428217653,45851.53009894997
1.788649529057435e-06,1.1497569953977357e-06,49172.31189165203,49232.722208695224
1.788649529057435e-06,1.232846739442066e-06,52729.58642641562,52787.08052576589
1.788649529057435e-06,1.3219411484660288e-06,56512.14923092671,56569.43843642828
1.788649529057435e-06,1.4174741629268049e-06,60668.18606714021,60692.89906838583
1.788649529057435e-06,1.519911082952933e-06,65116.62961466489,65038.60520919053
1.788649529057435e-06,1.6297508346206435e-06,69704.00267430433,69855.5864652803
1.788649529057435e-06,1.747528400007683e-06,74653.46970428708,74843.28427443662
1.788649529057435e-06,1.873817422860383e-06,80223.69369672635,80204.18852868018
1.788649529057435e-06,2.0092330025650458e-06,85956.91690495772,86011.17021254492
1.788649529057435e-06,2.1544346900318822e-06,92168.59393367656,92135.12772081826
1.788649529057435e-06,2.310129700083158e-06,98869.65241202887,99054.14068032731
1.788649529057435e-06,2.477076355991709e-06,105945.93803583224,105942.59243899639
1.788649529057435e-06,2.656087782946684e-06,113649.08988744195,113708.34788899127
1.788649529057435e-06,2.848035868435805e-06,121939.72446766704,122012.74158270808
1.788649529057435e-06,3.0538555088334123e-06,130677.2220380517,130838.08231183191
1.788649529057435e-06,3.2745491628777315e-06,140118.97036064925,140169.6280994686
1.788649529057435e-06,3.5111917342151275e-06,150504.83910950227,150359.9516924838
1.788649529057435e-06,3.764935806792471e-06,161197.03255743303,161150.16481254413
1.788649529057435e-06,4.037017258596558e-06,172705.8654191019,172696.12387153748
1.788649529057435e-06,4.328761281083061e-06,185093.6580199803,185403.52591561875
1.788649529057435e-06,4.641588833612782e-06,198555.69703832807,198626.80962830406
1.788649529057435e-06,4.977023564332114e-06,212707.71140377567,213094.7463868403
1.788649529057435e-06,5.336699231206313e-06,228293.2675728868,228377.72547807955
1.788649529057435e-06,5.72236765935022e-06,244664.3648412886,244695.29415279528
1.788649529057435e-06,6.1359072734131755e-06,262925.57061208435,262481.3727553374
1.788649529057435e-06,6.579332246575683e-06,281774.42237242806,281650.2429886169
1.788649529057435e-06,7.0548023107186455e-06,301727.7734328527,301928.4795340996
1.788649529057435e-06,7.564633275546291e-06,324053.8057320663,323540.94769322214
1.788649529057435e-06,8.111308307896873e-06,347236.71115488175,347311.7052726601
1.788649529057435e-06,8.697490026177835e-06,372066.8719732075,372067.8714681775
1.788649529057435e-06,9.3260334688322e-06,398911.2881110394,398831.81242678856
1.788649529057435e-06,1e-05,428003.1075296543,428057.24421458907
1.788649529057435e-06,1.072267222010323e-05,459157.37295040017,458333.63308282185
1.788649529057435e-06,1.1497569953977357e-05,491745.34635396546,491761.58329389174
1.788649529057435e-06,1.2328467394420658e-05,527351.8512713896,527925.0204163843
1.788649529057435e-06,1.3219411484660286e-05,566063.6905827583,566610.5998227341
1.788649529057435e-06,1.4174741629268048e-05,607302.921506571,606066.6748210748
1.788649529057435e-06,1.5199110829529332e-05,650723.3513901343,650131.9479531755
1.788649529057435e-06,1.6297508346206434e-05,698223.0738931603,697006.2175204722
1.788649529057435e-06,1.747528400007683e-05,747555.5544359358,747717.199210375
1.788649529057435e-06,1.873817422860383e-05,802126.01523984,801709.0639951747
1.788649529057435e-06,2.0092330025650458e-05,859715.5042338432,859376.3403961064
1.788649529057435e-06,2.1544346900318867e-05,921388.870154516,921384.4265115265
1.788649529057435e-06,2.310129700083158e-05,988696.2436981347,989387.1990600064
1.788649529057435e-06,2.477076355991714e-05,1060065.765568769,1060850.6219018784
1.788649529057435e-06,2.656087782946684e-05,1136632.1166157902,1137251.5168019417
1.788649529057435e-06,2.8480358684358048e-05,1220476.9399310956,1219172.8505921355
1.788649529057435e-06,3.053855508833412e-05,1305412.5323579551,1307640.4780579975
1.788649529057435e-06,3.274549162877732e-05,1400766.6710859102,1401513.6182041268
1.788649529057435e-06,3.511191734215127e-05,1501547.9805731545,1502869.935668694
1.788649529057435e-06,3.7649358067924715e-05,1610732.6123445344,1610207.1226470533
1.788649529057435e-06,4.037017258596558e-05,1727307.8513037348,1728901.9450105922
1.788649529057435e-06,4.328761281083062e-05,1853992.424623457,1851147.9262922648
1.788649529057435e-06,4.641588833612782e-05,1983482.6259698353,1987612.914921683
1.788649529057435e-06,4.977023564332114e-05,2128422.107869458,2131434.1259311
1.788649529057435e-06,5.3366992312063123e-05,2281997.110848209,2283464.357565428
1.788649529057435e-06,5.72236765935022e-05,2449512.760988346,2449799.914932803
1.788649529057435e-06,6.135907273413175e-05,2626858.1530039143,2628204.692533724
1.788649529057435e-06,6.579332246575683e-05,2815431.741461145,2820511.708483526
1.788649529057435e-06,7.054802310718646e-05,3016895.7807239117,3019505.724247974
1.788649529057435e-06,7.56463327554629e-05,3241932.1128266067,3236486.662833014
1.788649529057435e-06,8.111308307896872e-05,3471177.9259336824,3471853.437858781
1.788649529057435e-06,8.697490026177834e-05,3721033.663661484,3719317.4594647745
1.788649529057435e-06,9.326033468832199e-05,3994802.099308885,3996481.947072682
1.788649529057435e-06,0.0001,4274937.70069524,4277801.766381252
1.788649529057435e-06,0.00010722672220103231,4591911.647321511,4594527.208022394
1.788649529057435e-06,0.00011497569953977356,4919209.681717348,4924537.319979861
1.788649529057435e-06,0.0001232846739442066,5276815.666201716,5281866.398736505
1.788649529057435e-06,0.00013219411484660288,5652957.91258057,5660188.8905683635
1.788649529057435e-06,0.00014174741629268049,6076974.554107915,6068906.485248394
1.788649529057435e-06,0.0001519911082952933,6513002.447538279,6505801.057652467
1.788649529057435e-06,0.0001629750834620645,6970514.440851094,6974956.818132754
1.788649529057435e-06,0.00017475284000076848,7473256.6880683405,7485130.022371564
1.788649529057435e-06,0.0001873817422860385,8020359.823552868,8020562.050650975
1.788649529057435e-06,0.00020092330025650479,8588655.809520198,8598015.586135857
1.788649529057435e-06,0.00021544346900318845,9216248.867436934,9226111.550841527
